1648818000000.0,69.67684816290395,23.225616054301316
1648904400000.0,68.79150066401061,46.15611627563819
1648990800000.0,54.06582768635045,64.178058837755
1649077200000.0,47.63140817650879,56.82957884228995
1649163600000.0,6.022659511031636,35.90663179129696
1649250000000.0,14.572864321608058,22.74231066971616
1649336400000.0,5.318257956448895,8.63792726302953
1649422800000.0,7.786885245901607,9.226002507986188
1649509200000.0,9.959016393442596,7.6880531985977
1649595600000.0,1.8096514745308052,6.518517704625004
1649682000000.0,12.128712871287137,7.965793579753512
1649768400000.0,15.810643564356438,9.916335970058126
1649854800000.0,25.89285714285716,17.94407119283358
1649941200000.0,30.835734870317022,24.179745192510207
1650027600000.0,40.237752161383305,32.3221147248525
1650114000000.0,43.299711815561956,38.12439961575409
1650200400000.0,20.892018779342735,34.80982758542933
1650286800000.0,39.290085679314544,34.49393875807308
1650373200000.0,70.06406523005242,43.41538989623657
1650459600000.0,87.14180749448934,65.49865280128544
1650546000000.0,46.20586025544707,67.80391099332961
1650632400000.0,37.19008264462811,56.84591679818818
1650718800000.0,24.943651389932324,36.11319809666917
1650805200000.0,19.855595667870013,27.329776567476813
1650891600000.0,30.2647412755716,25.021329444457976
1650978000000.0,19.785522788203735,23.301953243881783
1651064400000.0,31.5281501340483,27.19280473260788
1651150800000.0,22.359249329758715,24.55764075067025
1651237200000.0,25.040214477211798,26.309204647006272
1651323600000.0,11.515748031496075,19.63840394615553
1651410000000.0,24.015748031496102,20.19057018006799
1651496400000.0,32.332677165354355,22.62139107611551
1651582800000.0,39.32086614173231,31.889763779527588
1651669200000.0,53.444881889763764,41.69947506561681
1651755600000.0,9.297374024130603,34.021040685208895
1651842000000.0,25.61403508771934,29.452097000537904
1651928400000.0,14.000000000000009,16.303803037283316
1652014800000.0,4.578313253012062,14.730782780243805
1652101200000.0,32.244655581947754,16.940989611653276
1652187600000.0,2.8484231943031295,13.223797343087648
1652274000000.0,20.83106514244238,18.641381306231086
1652360400000.0,35.274904735982574,19.651464357576028
1652446800000.0,24.478316095082555,26.86142865783584
1652533200000.0,30.974414806750122,30.242545212605084
1652619600000.0,27.526764652513158,27.659831851448615
1652706000000.0,35.31119579023769,31.27079174983366
1652792400000.0,33.60551624024677,32.1478255609992
1652878800000.0,30.95193213949105,33.289548056658504
1652965200000.0,39.36123348017622,34.63956061997135
1653051600000.0,38.20828667413214,36.17381743126647
1653138000000.0,46.118616899473324,41.22937901792722
1653224400000.0,56.202600216684715,46.84316793009672
1653310800000.0,53.34753499695679,51.88958403770494
1653397200000.0,60.627306273062764,56.72581382890143
1653483600000.0,19.06810035842291,44.34764720948082
1653570000000.0,28.541953232462202,36.07911995464929
1653656400000.0,26.960110041265473,24.85672121071686
1653742800000.0,29.642365887207706,28.38147638697846
1653829200000.0,45.04814305364508,33.883539660706084
1653915600000.0,55.70839064649247,43.466299862448416
1654002000000.0,62.9498941425547,54.568809280897405
1654088400000.0,26.887791107974607,48.51535863234059
