1678924800000.0,0.8307499999999999,0.832,0.828,0.8285,359.6233
1678838400000.0,0.82875,0.834,0.824,0.8314999999999999,297.8931
1678752000000.0,0.82375,0.8285,0.822,0.8285,356.5247
1678665600000.0,0.8234999999999999,0.825,0.822,0.8234999999999999,16.9397
1678579200000.0,0.8062499999999999,0.825,0.75,0.8234999999999999,20166.7747
1678492800000.0,0.8334999999999999,0.842,0.825,0.825,77424.2
1678406400000.0,0.842,0.842,0.8334999999999999,0.8334999999999999,0.0
1678320000000.0,0.8445,0.847,0.842,0.842,32.132
1678233600000.0,0.84675,0.848,0.8445,0.8445,992.0556
1678147200000.0,0.8385,0.8465,0.831,0.8465,29.95
1678060800000.0,0.831,0.8385,0.831,0.8385,187.51
1677974400000.0,0.831,0.831,0.831,0.831,0.0
1677888000000.0,0.8325,0.834,0.831,0.831,37.5
1677801600000.0,0.8365,0.839,0.8325,0.8325,41.6915
1677715200000.0,0.8345,0.839,0.83,0.8365,2000.0
1677628800000.0,0.8305,0.8345,0.83,0.8345,699.47
1677542400000.0,0.8299999999999998,0.831,0.829,0.8305,675.0
1677456000000.0,0.8339999999999999,0.839,0.829,0.83,327.09
1677369600000.0,0.839,0.839,0.834,0.834,0.0
1677283200000.0,0.8365,0.839,0.834,0.839,31.3743
1677196800000.0,0.8342499999999999,0.839,0.831,0.8365,58828.8586
1677110400000.0,0.8264999999999999,0.8334999999999999,0.82,0.8334999999999999,121.7304
1677024000000.0,0.818,0.8265,0.816,0.8265,14.8362
1676937600000.0,0.81775,0.821,0.816,0.818,58.9474
1676851200000.0,0.8179999999999998,0.82,0.817,0.817,2396.23
1676764800000.0,0.817,0.8174999999999999,0.817,0.8174999999999999,96.25
1676678400000.0,0.819,0.821,0.817,0.817,21.0
1676592000000.0,0.825,0.829,0.819,0.819,173.41
1676505600000.0,0.831,0.833,0.825,0.825,5.8752
1676419200000.0,0.8264999999999999,0.833,0.82,0.831,1266.6621
1676332800000.0,0.8212499999999999,0.8265,0.815,0.8265,5540.97
1676246400000.0,0.8274999999999999,0.83,0.8225,0.8225,679.4111
1676160000000.0,0.829,0.83,0.8274999999999999,0.8274999999999999,40.0
1676073600000.0,0.828,0.829,0.828,0.829,76.3
1675987200000.0,0.825,0.828,0.822,0.828,188.0599
1675900800000.0,0.82475,0.828,0.822,0.825,1313.892
1675814400000.0,0.8294999999999999,0.832,0.8245,0.8245,250.0
1675728000000.0,0.8325,0.834,0.8294999999999999,0.8294999999999999,335.48
1675641600000.0,0.832,0.834,0.828,0.833,255.137
1675555200000.0,0.8305,0.833,0.829,0.833,30.0477
1675468800000.0,0.8272499999999999,0.832,0.824,0.8305,402.1206
1675382400000.0,0.82075,0.8265,0.815,0.8265,69.8628
1675296000000.0,0.8145,0.8214999999999999,0.81,0.8214999999999999,105.2791
1675209600000.0,0.80975,0.8145,0.808,0.8145,5601.08
1675123200000.0,0.808,0.809,0.808,0.809,0.0
1675036800000.0,0.8062500000000001,0.809,0.804,0.808,11865.712
1674950400000.0,0.804,0.806,0.804,0.806,202.7
1674864000000.0,0.8015,0.804,0.799,0.804,235.5
1674777600000.0,0.802,0.805,0.799,0.8015000000000001,3500.0
1674691200000.0,0.805,0.805,0.802,0.802,0.0
1674604800000.0,0.8085000000000001,0.812,0.805,0.805,576.35
1674518400000.0,0.8087500000000001,0.812,0.805,0.8085,888.6753
1674432000000.0,0.80575,0.809,0.803,0.809,3002.2885
1674345600000.0,0.8065000000000001,0.807,0.805,0.8065,17.7076
1674259200000.0,0.807,0.807,0.807,0.807,0.0
1674172800000.0,0.806,0.807,0.805,0.807,2.5245
1674086400000.0,0.809,0.813,0.805,0.806,328.6
1674000000000.0,0.813,0.813,0.8089999999999999,0.8089999999999999,0.0
1673913600000.0,0.8154999999999999,0.818,0.813,0.813,4.29
1673827200000.0,0.8182499999999999,0.823,0.8154999999999999,0.8154999999999999,991.5019
1673740800000.0,0.816,0.817,0.816,0.817,244.37
1673654400000.0,0.8167499999999999,0.819,0.816,0.816,176.6314
1673568000000.0,0.8165,0.817,0.816,0.816,706.57
1673481600000.0,0.8207500000000001,0.825,0.8165,0.8165,28495.2074
1673395200000.0,0.8224999999999999,0.828,0.819,0.8205,24312.477
1673308800000.0,0.82075,0.823,0.819,0.8214999999999999,1222.3728
1673222400000.0,0.8222499999999999,0.826,0.816,0.8205,2385.5077
1673136000000.0,0.8300000000000001,0.835,0.8234999999999999,0.8234999999999999,135.0
1673049600000.0,0.841,0.847,0.83,0.83,1.0851
1672963200000.0,0.841,0.847,0.835,0.841,47509.3593
1672876800000.0,0.8325,0.841,0.829,0.841,2166.76
1672790400000.0,0.8325,0.835,0.83,0.8325,29.6224
1672704000000.0,0.8325,0.841,0.827,0.8325,237.6389
1672617600000.0,0.8285,0.832,0.826,0.831,3391.487
1672531200000.0,0.829,0.829,0.828,0.828,0.0
1672444800000.0,0.829,0.829,0.829,0.829,0.0
1672358400000.0,0.829,0.829,0.829,0.829,110.2
1672272000000.0,0.829,0.829,0.829,0.829,48.87
1672185600000.0,0.8299999999999998,0.831,0.829,0.829,1000.0
1672099200000.0,0.8282499999999999,0.831,0.824,0.83,2607.985
1672012800000.0,0.827,0.829,0.827,0.829,0.0
1671926400000.0,0.827,0.827,0.827,0.827,0.0
1671840000000.0,0.827,0.827,0.827,0.827,0.0
1671753600000.0,0.8294999999999999,0.832,0.827,0.827,149.0439
1671667200000.0,0.8254999999999999,0.832,0.819,0.8294999999999999,121.9403
1671580800000.0,0.8205,0.8254999999999999,0.819,0.8254999999999999,1210.0
1671494400000.0,0.8214999999999999,0.822,0.82,0.8205,15293.98
1671408000000.0,0.8232499999999998,0.825,0.821,0.822,640.44
1671321600000.0,0.8224999999999999,0.825,0.82,0.8234999999999999,1205.5861
1671235200000.0,0.819,0.8225,0.817,0.8225,3065.25
1671148800000.0,0.8200000000000001,0.823,0.817,0.8185,1710.0
1671062400000.0,0.81625,0.823,0.809,0.82,794.0206
1670976000000.0,0.808,0.8165,0.805,0.8165,4.1858
1670889600000.0,0.8109999999999999,0.815,0.807,0.8085,835.0
1670803200000.0,0.8140000000000001,0.815,0.8109999999999999,0.8109999999999999,682.8356
1670716800000.0,0.8115,0.8145,0.809,0.8145,2133.96
1670630400000.0,0.809,0.8115,0.809,0.8115,0.0
1670544000000.0,0.8145,0.82,0.809,0.809,4062.73
1670457600000.0,0.8192499999999999,0.82,0.8145,0.8145,21.19
1670371200000.0,0.8185,0.8194999999999999,0.818,0.8194999999999999,50.02
1670284800000.0,0.818,0.819,0.816,0.8185,4795.91
