1649077200000.0,77.67073498291366,25.890244994304553
1649163600000.0,44.84580679065361,40.838847257855754
1649250000000.0,16.60787100183519,46.374804258467485
1649336400000.0,7.576497440483641,23.010058410990812
1649422800000.0,6.790546564565784,10.324971668961538
1649509200000.0,7.932883029522763,7.433309011524063
1649595600000.0,2.877271286166609,5.866900293418385
1649682000000.0,15.916748044109216,8.908967453266195
1649768400000.0,6.078915413144536,8.290978247806786
1649854800000.0,22.959390254183454,14.9850179038124
1649941200000.0,11.336733454766263,13.458346374031416
1650027600000.0,15.235094110503955,16.51040593981789
1650114000000.0,14.80412871888285,13.791985428051023
1650200400000.0,10.011084392109217,13.35010240716534
1650286800000.0,29.025588785294275,17.94693396542878
1650373200000.0,55.85206773215723,31.62958030318691
1650459600000.0,76.14124278175338,53.67296643306829
1650546000000.0,34.25266395896073,55.41532482429045
1650632400000.0,23.799991376814674,44.73129937250959
1650718800000.0,21.257178288461958,26.436611208079125
1650805200000.0,12.488144632331077,19.181771432535903
1650891600000.0,43.48096727182485,25.74209673087263
1650978000000.0,22.55382901994068,26.17431364136554
1651064400000.0,34.89472846839205,33.64317492005253
1651150800000.0,23.05404873022608,26.834202072852936
1651237200000.0,16.09339959997576,24.680725599531296
1651323600000.0,9.947417226159823,16.364955185453887
1651410000000.0,19.405847003177232,15.14888794310427
1651496400000.0,18.284644248601857,15.879302825979638
1651582800000.0,27.81387926448815,21.834790172089082
1651669200000.0,37.416615150164624,27.83837955441821
1651755600000.0,4.391114667569437,23.207203027407406
1651842000000.0,13.864802353779353,18.557510723837805
1651928400000.0,6.329579421002945,8.195165480783912
1652014800000.0,2.7436101746858865,7.645997316489396
1652101200000.0,22.718979991828796,10.597389862505876
1652187600000.0,2.2752960444433916,9.245962070319358
1652274000000.0,19.40602017763583,14.800098737969341
1652360400000.0,36.22814918772668,19.30315513660197
1652446800000.0,24.848799457777734,26.82765627438008
1652533200000.0,33.29475949829394,31.457236047932785
1652619600000.0,30.678236081445498,29.607265012505724
1652706000000.0,35.228854322902656,33.067283300880696
1652792400000.0,28.24603267422686,31.384374359525008
1652878800000.0,28.77815634854678,30.751014448558767
1652965200000.0,43.93146315160298,33.65188405812554
1653051600000.0,36.17148593550129,36.293701811883686
1653138000000.0,50.84863287424888,43.650527320451054
1653224400000.0,62.036845011581235,49.68565460711047
1653310800000.0,55.01935658037574,55.96827815540195
1653397200000.0,63.195446174655714,60.08388258887089
1653483600000.0,32.37487959407941,50.19656078303695
1653570000000.0,36.03293875450332,43.86775484107949
1653656400000.0,27.69972796117934,32.0358487699207
1653742800000.0,39.79501507242117,34.50922726270128
1653829200000.0,86.53243616287092,51.34239306549048
1653915600000.0,86.07139355415731,70.79961492981647
1654002000000.0,85.08637236084454,85.89673402595758
1654088400000.0,46.712137830180076,72.62330124839397
1654174800000.0,34.24549858331049,55.34800292477837
1654261200000.0,34.506900648935186,38.48817902080859
1654347600000.0,38.732519879352886,35.82830637053286
1654434000000.0,77.34325015994877,50.194223562745606
1654520400000.0,33.77045059866556,49.94874021265574
1654606800000.0,48.55017822868109,53.22129299576514
1654693200000.0,47.38049538433417,43.233708070560276
